"auth","sim_num","pw","pm"
"Ruben",77,17,18
"Ruben",78,18,17
"Ruben",79,18,17
"Ruben",80,17,18
"Ruben",81,18,17
"Ruben",82,16,19
"Ruben",83,18,17
"Ruben",84,20,15
"Ruben",85,17,18
"Ruben",86,20,15
"Ruben",87,19,16
"Ruben",88,17,18
"Ruben",89,17,18
"Ruben",90,17,18
"Ruben",91,17,18
"Ruben",92,18,17
"Ruben",93,21,14
"Ruben",94,20,15
"Ruben",95,19,16
"Ruben",96,15,20
"Ruben",97,20,15
"Ruben",98,20,15
"Ruben",99,17,18
"Ruben",100,19,16
"Sandra",1,17,18
"Sandra",2,18,17
"Sandra",3,20,15
"Sandra",4,19,16
"Sandra",5,18,17
"Sandra",6,16,19
"Sandra",7,17,18
"Sandra",8,18,17
"Sandra",9,16,19
"Sandra",10,18,17
"Sandra",11,19,16
"Sandra",12,17,18
"Sandra",13,17,18
"Sandra",14,17,18
"Sandra",15,14,21
"Sandra",16,15,20
"Sandra",17,19,16
"Sandra",18,18,17
"Sandra",19,18,17
"Sandra",20,15,20
"Sandra",21,20,15
"Sandra",22,19,16
"Sandra",23,17,18
"Sandra",24,18,17
"Sandra",25,15,20
"Sandra",26,17,18
"Sandra",27,16,19
"Sandra",28,13,22
"Sandra",29,17,18
"Sandra",30,17,18
"Sandra",31,17,18
"Sandra",32,17,18
"Sandra",33,19,16
"Sandra",34,16,19
"Sandra",35,17,18
"Sandra",36,16,19
"Sandra",37,17,18
"Sandra",38,17,18
"Sandra",39,17,18
"Sandra",40,19,16
"Sandra",41,15,20
"Sandra",42,19,16
"Sandra",43,14,21
"Sandra",44,17,18
"Sandra",45,21,14
"Sandra",46,17,18
"Sandra",47,17,18
"Sandra",48,16,19
"Sandra",49,17,18
"Sandra",50,19,16
"Sandra",51,16,19
"Sandra",52,16,19
"Sandra",53,18,17
"Sandra",54,16,19
"Sandra",55,18,17
"Sandra",56,17,18
"Sandra",57,18,17
"Sandra",58,18,17
"Sandra",59,18,17
"Sandra",60,19,16
"Sandra",61,18,17
"Sandra",62,18,17
"Sandra",63,16,19
"Sandra",64,19,16
"Sandra",65,18,17
"Sandra",66,18,17
"Sandra",67,18,17
"Sandra",68,17,18
"Sandra",69,18,17
"Sandra",70,18,17
"Sandra",71,17,18
"Sandra",72,16,19
"Sandra",73,17,18
"Sandra",74,16,19
"Sandra",75,19,16
"Sandra",76,19,16
"Sandra",77,20,15
"Sandra",78,16,19
"Sandra",79,17,18
"Sandra",80,17,18
"Sandra",81,16,19
"Sandra",82,18,17
"Sandra",83,16,19
"Sandra",84,18,17
"Sandra",85,15,20
"Sandra",86,19,16
"Sandra",87,18,17
"Sandra",88,19,16
"Sandra",89,13,22
"Sandra",90,17,18
"Sandra",91,15,20
"Sandra",92,20,15
"Sandra",93,19,16
"Sandra",94,18,17
"Sandra",95,17,18
"Sandra",96,16,19
"Sandra",97,17,18
"Sandra",98,18,17
"Sandra",99,18,17
"Sandra",100,15,20
"Davide/Sebastiao",1,18,17
"Davide/Sebastiao",2,20,15
"Davide/Sebastiao",3,18,17
"Davide/Sebastiao",4,15,20
"Davide/Sebastiao",5,17,18
"Davide/Sebastiao",6,18,17
"Davide/Sebastiao",7,17,18
"Davide/Sebastiao",8,16,19
"Davide/Sebastiao",9,17,18
"Davide/Sebastiao",10,17,18
"Davide/Sebastiao",11,17,18
"Davide/Sebastiao",12,16,19
"Davide/Sebastiao",13,15,20
"Davide/Sebastiao",14,15,20
"Davide/Sebastiao",15,18,17
"Davide/Sebastiao",16,19,16
"Davide/Sebastiao",17,18,17
"Davide/Sebastiao",18,19,16
"Davide/Sebastiao",19,17,18
"Davide/Sebastiao",20,20,15
"Davide/Sebastiao",21,20,15
"Davide/Sebastiao",22,17,18
"Davide/Sebastiao",23,18,17
"Davide/Sebastiao",24,16,19
"Davide/Sebastiao",25,15,20
"Davide/Sebastiao",26,15,20
"Davide/Sebastiao",27,20,15
"Davide/Sebastiao",28,16,19
"Davide/Sebastiao",29,19,16
"Davide/Sebastiao",30,17,18
"Davide/Sebastiao",31,17,18
"Davide/Sebastiao",32,19,16
"Davide/Sebastiao",33,19,16
"Davide/Sebastiao",34,17,18
"Davide/Sebastiao",35,16,19
"Davide/Sebastiao",36,18,17
"Davide/Sebastiao",37,17,18
"Davide/Sebastiao",38,16,19
"Davide/Sebastiao",39,19,16
"Davide/Sebastiao",40,17,18
"Davide/Sebastiao",41,18,17
"Davide/Sebastiao",42,15,20
"Davide/Sebastiao",43,17,18
"Davide/Sebastiao",44,15,20
"Davide/Sebastiao",45,17,18
"Davide/Sebastiao",46,18,17
"Davide/Sebastiao",47,19,16
"Davide/Sebastiao",48,17,18
"Davide/Sebastiao",49,16,19
"Davide/Sebastiao",50,19,16
"Davide/Sebastiao",51,17,18
"Davide/Sebastiao",52,17,18
"Davide/Sebastiao",53,18,17
"Davide/Sebastiao",54,16,19
"Davide/Sebastiao",55,20,15
"Davide/Sebastiao",56,20,15
"Davide/Sebastiao",57,17,18
"Davide/Sebastiao",58,16,19
"Davide/Sebastiao",59,20,15
"Davide/Sebastiao",60,18,17
"Davide/Sebastiao",61,17,18
"Davide/Sebastiao",62,14,21
"Davide/Sebastiao",63,16,19
"Davide/Sebastiao",64,19,16
"Davide/Sebastiao",65,17,18
"Davide/Sebastiao",66,19,16
"Davide/Sebastiao",67,18,17
"Davide/Sebastiao",68,20,15
"Davide/Sebastiao",69,16,19
"Davide/Sebastiao",70,15,20
"Davide/Sebastiao",71,17,18
"Davide/Sebastiao",72,18,17
"Davide/Sebastiao",73,18,17
"Davide/Sebastiao",74,16,19
"Davide/Sebastiao",75,13,22
"Davide/Sebastiao",76,20,15
"Davide/Sebastiao",77,16,19
"Davide/Sebastiao",78,18,17
"Davide/Sebastiao",79,18,17
"Davide/Sebastiao",80,18,17
"Davide/Sebastiao",81,17,18
"Davide/Sebastiao",82,18,17
"Davide/Sebastiao",83,16,19
"Davide/Sebastiao",84,16,19
"Davide/Sebastiao",85,16,19
"Davide/Sebastiao",86,16,19
"Davide/Sebastiao",87,19,16
"Davide/Sebastiao",88,17,18
"Davide/Sebastiao",89,16,19
"Davide/Sebastiao",90,16,19
"Davide/Sebastiao",91,19,16
"Davide/Sebastiao",92,18,17
"Davide/Sebastiao",93,16,19
"Davide/Sebastiao",94,19,16
"Davide/Sebastiao",95,18,17
"Davide/Sebastiao",96,17,18
"Davide/Sebastiao",97,15,20
"Davide/Sebastiao",98,17,18
"Davide/Sebastiao",99,18,17
"Davide/Sebastiao",100,19,16
"Tamara",1,15,20
"Tamara",2,20,15
"Tamara",3,18,17
"Tamara",4,20,15
"Tamara",5,18,17
"Tamara",6,18,17
"Tamara",7,16,19
"Tamara",8,18,17
"Tamara",9,16,19
"Tamara",10,16,19
"Tamara",11,21,14
"Tamara",12,18,17
"Tamara",13,19,16
"Tamara",14,18,17
"Tamara",15,17,18
"Tamara",16,16,19
"Tamara",17,21,14
"Tamara",18,17,18
"Tamara",19,15,20
"Tamara",20,16,19
"Tamara",21,17,18
"Tamara",22,17,18
"Tamara",23,17,18
"Tamara",24,17,18
"Tamara",25,18,17
"Tamara",26,19,16
"Tamara",27,15,20
"Tamara",28,16,19
"Tamara",29,17,18
"Tamara",30,15,20
"Tamara",31,16,19
"Tamara",32,18,17
"Tamara",33,19,16
"Tamara",34,18,17
"Tamara",35,16,19
"Tamara",36,18,17
"Tamara",37,18,17
"Tamara",38,16,19
"Tamara",39,17,18
"Tamara",40,16,19
"Tamara",41,19,16
"Tamara",42,19,16
"Tamara",43,16,19
"Tamara",44,17,18
"Tamara",45,18,17
"Tamara",46,15,20
"Tamara",47,16,19
"Tamara",48,19,16
"Tamara",49,18,17
"Tamara",50,19,16
"Tamara",51,18,17
"Tamara",52,19,16
"Tamara",53,17,18
"Tamara",54,16,19
"Tamara",55,17,18
"Tamara",56,20,15
"Tamara",57,19,16
"Tamara",58,19,16
"Tamara",59,15,20
"Tamara",60,19,16
"Tamara",61,19,16
"Tamara",62,20,15
"Tamara",63,17,18
"Tamara",64,17,18
"Tamara",65,18,17
"Tamara",66,18,17
"Tamara",67,18,17
"Tamara",68,19,16
"Tamara",69,18,17
"Tamara",70,18,17
"Tamara",71,20,15
"Tamara",72,18,17
"Tamara",73,17,18
"Tamara",74,19,16
"Tamara",75,19,16
"Tamara",76,18,17
"Tamara",77,18,17
"Tamara",78,20,15
"Tamara",79,15,20
"Tamara",80,17,18
"Tamara",81,17,18
"Tamara",82,17,18
"Tamara",83,20,15
"Tamara",84,18,17
"Tamara",85,16,19
"Tamara",86,20,15
"Tamara",87,16,19
"Tamara",88,17,18
"Tamara",89,17,18
"Tamara",90,16,19
"Tamara",91,17,18
"Tamara",92,18,17
"Tamara",93,18,17
"Tamara",94,19,16
"Tamara",95,16,19
"Tamara",96,16,19
"Tamara",97,18,17
"Tamara",98,17,18
"Tamara",99,18,17
"Tamara",100,15,20
"Vandrio & Josienne",1,17,18
"Vandrio & Josienne",2,18,17
"Vandrio & Josienne",3,20,15
"Vandrio & Josienne",4,14,21
"Vandrio & Josienne",5,16,19
"Vandrio & Josienne",6,19,16
"Vandrio & Josienne",7,17,18
"Vandrio & Josienne",8,17,18
"Vandrio & Josienne",9,17,18
"Vandrio & Josienne",10,20,15
"Vandrio & Josienne",11,15,20
"Vandrio & Josienne",12,19,16
"Vandrio & Josienne",13,16,19
"Vandrio & Josienne",14,16,19
"Vandrio & Josienne",15,19,16
"Vandrio & Josienne",16,16,19
"Vandrio & Josienne",17,17,18
"Vandrio & Josienne",18,17,18
"Vandrio & Josienne",19,18,17
"Vandrio & Josienne",20,15,20
"Vandrio & Josienne",21,17,18
"Vandrio & Josienne",22,16,19
"Vandrio & Josienne",23,17,18
"Vandrio & Josienne",24,17,18
"Vandrio & Josienne",25,17,18
"Vandrio & Josienne",26,17,18
"Vandrio & Josienne",27,18,17
"Vandrio & Josienne",28,17,18
"Vandrio & Josienne",29,15,20
"Vandrio & Josienne",30,18,17
"Vandrio & Josienne",31,17,18
"Vandrio & Josienne",32,19,16
"Vandrio & Josienne",33,21,14
"Vandrio & Josienne",34,16,19
"Vandrio & Josienne",35,17,18
"Vandrio & Josienne",36,17,18
"Vandrio & Josienne",37,18,17
"Vandrio & Josienne",38,18,17
"Vandrio & Josienne",39,19,16
"Vandrio & Josienne",40,18,17
"Vandrio & Josienne",41,17,18
"Vandrio & Josienne",42,17,18
"Vandrio & Josienne",43,16,19
"Vandrio & Josienne",44,16,19
"Vandrio & Josienne",45,18,17
"Vandrio & Josienne",46,18,17
"Vandrio & Josienne",47,20,15
"Vandrio & Josienne",48,19,16
"Vandrio & Josienne",49,17,18
"Vandrio & Josienne",50,19,16
"Vandrio & Josienne",51,17,18
"Vandrio & Josienne",52,17,18
"Vandrio & Josienne",53,14,21
"Vandrio & Josienne",54,17,18
"Vandrio & Josienne",55,16,19
"Vandrio & Josienne",56,19,16
"Vandrio & Josienne",57,21,14
"Vandrio & Josienne",58,20,15
"Vandrio & Josienne",59,16,19
"Vandrio & Josienne",60,19,16
"Vandrio & Josienne",61,18,17
"Vandrio & Josienne",62,16,19
"Vandrio & Josienne",63,16,19
"Vandrio & Josienne",64,19,16
"Vandrio & Josienne",65,16,19
"Vandrio & Josienne",66,17,18
"Vandrio & Josienne",67,15,20
"Vandrio & Josienne",68,18,17
"Vandrio & Josienne",69,18,17
"Vandrio & Josienne",70,20,15
"Vandrio & Josienne",71,19,16
"Vandrio & Josienne",72,16,19
"Vandrio & Josienne",73,17,18
"Vandrio & Josienne",74,17,18
"Vandrio & Josienne",75,14,21
"Vandrio & Josienne",76,16,19
"Vandrio & Josienne",77,16,19
"Vandrio & Josienne",78,19,16
"Vandrio & Josienne",79,16,19
"Vandrio & Josienne",80,17,18
"Vandrio & Josienne",81,17,18
"Vandrio & Josienne",82,17,18
"Vandrio & Josienne",83,17,18
"Vandrio & Josienne",84,21,14
"Vandrio & Josienne",85,18,17
"Vandrio & Josienne",86,18,17
"Vandrio & Josienne",87,16,19
"Vandrio & Josienne",88,18,17
"Vandrio & Josienne",89,18,17
"Vandrio & Josienne",90,16,19
"Vandrio & Josienne",91,19,16
"Vandrio & Josienne",92,17,18
"Vandrio & Josienne",93,19,16
"Vandrio & Josienne",94,16,19
"Vandrio & Josienne",95,18,17
"Vandrio & Josienne",96,15,20
"Vandrio & Josienne",97,15,20
"Vandrio & Josienne",98,20,15
"Vandrio & Josienne",99,18,17
"Vandrio & Josienne",100,20,15
"Viviane/Melany",1,18,17
"Viviane/Melany",2,18,17
"Viviane/Melany",3,21,14
"Viviane/Melany",4,15,20
"Viviane/Melany",5,18,17
"Viviane/Melany",6,16,19
"Viviane/Melany",7,22,13
"Viviane/Melany",8,17,18
"Viviane/Melany",9,17,18
"Viviane/Melany",10,20,15
"Viviane/Melany",11,23,12
"Viviane/Melany",12,21,14
"Viviane/Melany",13,15,20
"Viviane/Melany",14,19,16
"Viviane/Melany",15,16,19
"Viviane/Melany",16,21,14
"Viviane/Melany",17,13,22
"Viviane/Melany",18,18,17
"Viviane/Melany",19,11,24
"Viviane/Melany",20,22,13
"Viviane/Melany",21,16,19
"Viviane/Melany",22,21,14
"Viviane/Melany",23,21,14
"Viviane/Melany",24,13,22
"Viviane/Melany",25,25,10
"Viviane/Melany",26,16,19
"Viviane/Melany",27,18,17
"Viviane/Melany",28,17,18
"Viviane/Melany",29,18,17
"Viviane/Melany",30,19,16
"Viviane/Melany",31,21,14
"Viviane/Melany",32,19,16
"Viviane/Melany",33,18,17
"Viviane/Melany",34,13,22
"Viviane/Melany",35,8,27
"Viviane/Melany",36,23,12
"Viviane/Melany",37,21,14
"Viviane/Melany",38,22,13
"Viviane/Melany",39,23,12
"Viviane/Melany",40,18,17
"Viviane/Melany",41,18,17
"Viviane/Melany",42,16,19
"Viviane/Melany",43,15,20
"Viviane/Melany",44,17,18
"Viviane/Melany",45,17,18
"Viviane/Melany",46,19,16
"Viviane/Melany",47,18,17
"Viviane/Melany",48,19,16
"Viviane/Melany",49,15,20
"Viviane/Melany",50,13,22
"Viviane/Melany",51,11,24
"Viviane/Melany",52,23,12
"Viviane/Melany",53,18,17
"Viviane/Melany",54,16,19
"Viviane/Melany",55,16,19
"Viviane/Melany",56,15,20
"Viviane/Melany",57,12,23
"Viviane/Melany",58,14,21
"Viviane/Melany",59,14,21
"Viviane/Melany",60,23,12
"Viviane/Melany",61,17,18
"Viviane/Melany",62,19,16
"Viviane/Melany",63,15,20
"Viviane/Melany",64,11,24
"Viviane/Melany",65,18,17
"Viviane/Melany",66,16,19
"Viviane/Melany",67,21,14
"Viviane/Melany",68,12,23
"Viviane/Melany",69,16,19
"Viviane/Melany",70,18,17
"Viviane/Melany",71,16,19
"Viviane/Melany",72,22,13
"Viviane/Melany",73,22,13
"Viviane/Melany",74,15,20
"Viviane/Melany",75,14,21
"Viviane/Melany",76,14,21
"Viviane/Melany",77,14,21
"Viviane/Melany",78,22,13
"Viviane/Melany",79,21,14
"Viviane/Melany",80,19,16
"Viviane/Melany",81,15,20
"Viviane/Melany",82,21,14
"Viviane/Melany",83,19,16
"Viviane/Melany",84,20,15
"Viviane/Melany",85,15,20
"Viviane/Melany",86,21,14
"Viviane/Melany",87,13,22
"Viviane/Melany",88,17,18
"Viviane/Melany",89,21,14
"Viviane/Melany",90,23,12
"Viviane/Melany",91,14,21
"Viviane/Melany",92,12,23
"Viviane/Melany",93,22,13
"Viviane/Melany",94,19,16
"Viviane/Melany",95,14,21
"Viviane/Melany",96,11,24
"Viviane/Melany",97,10,25
"Viviane/Melany",98,25,10
"Viviane/Melany",99,19,16
"Viviane/Melany",100,14,21
"Waldik da Cruz, Danilson Fortes",1,15,20
"Waldik da Cruz, Danilson Fortes",2,20,15
"Waldik da Cruz, Danilson Fortes",3,18,17
"Waldik da Cruz, Danilson Fortes",4,20,15
"Waldik da Cruz, Danilson Fortes",5,18,17
"Waldik da Cruz, Danilson Fortes",6,18,17
"Waldik da Cruz, Danilson Fortes",7,16,19
"Waldik da Cruz, Danilson Fortes",8,18,17
"Waldik da Cruz, Danilson Fortes",9,16,19
"Waldik da Cruz, Danilson Fortes",10,16,19
"Waldik da Cruz, Danilson Fortes",11,21,14
"Waldik da Cruz, Danilson Fortes",12,18,17
"Waldik da Cruz, Danilson Fortes",13,19,16
"Waldik da Cruz, Danilson Fortes",14,18,17
"Waldik da Cruz, Danilson Fortes",15,17,18
"Waldik da Cruz, Danilson Fortes",16,16,19
"Waldik da Cruz, Danilson Fortes",17,21,14
"Waldik da Cruz, Danilson Fortes",18,17,18
"Waldik da Cruz, Danilson Fortes",19,15,20
"Waldik da Cruz, Danilson Fortes",20,16,19
"Waldik da Cruz, Danilson Fortes",21,17,18
"Waldik da Cruz, Danilson Fortes",22,17,18
"Waldik da Cruz, Danilson Fortes",23,17,18
"Waldik da Cruz, Danilson Fortes",24,17,18
"Waldik da Cruz, Danilson Fortes",25,18,17
"Waldik da Cruz, Danilson Fortes",26,19,16
"Waldik da Cruz, Danilson Fortes",27,15,20
"Waldik da Cruz, Danilson Fortes",28,16,19
"Waldik da Cruz, Danilson Fortes",29,17,18
"Waldik da Cruz, Danilson Fortes",30,15,20
"Waldik da Cruz, Danilson Fortes",31,16,19
"Waldik da Cruz, Danilson Fortes",32,18,17
"Waldik da Cruz, Danilson Fortes",33,19,16
"Waldik da Cruz, Danilson Fortes",34,18,17
"Waldik da Cruz, Danilson Fortes",35,16,19
"Waldik da Cruz, Danilson Fortes",36,18,17
"Waldik da Cruz, Danilson Fortes",37,18,17
"Waldik da Cruz, Danilson Fortes",38,16,19
"Waldik da Cruz, Danilson Fortes",39,17,18
"Waldik da Cruz, Danilson Fortes",40,16,19
"Waldik da Cruz, Danilson Fortes",41,19,16
"Waldik da Cruz, Danilson Fortes",42,19,16
"Waldik da Cruz, Danilson Fortes",43,16,19
"Waldik da Cruz, Danilson Fortes",44,17,18
"Waldik da Cruz, Danilson Fortes",45,18,17
"Waldik da Cruz, Danilson Fortes",46,15,20
"Waldik da Cruz, Danilson Fortes",47,16,19
"Waldik da Cruz, Danilson Fortes",48,19,16
"Waldik da Cruz, Danilson Fortes",49,18,17
"Waldik da Cruz, Danilson Fortes",50,19,16
"Waldik da Cruz, Danilson Fortes",51,18,17
"Waldik da Cruz, Danilson Fortes",52,19,16
"Waldik da Cruz, Danilson Fortes",53,17,18
"Waldik da Cruz, Danilson Fortes",54,16,19
"Waldik da Cruz, Danilson Fortes",55,17,18
"Waldik da Cruz, Danilson Fortes",56,20,15
"Waldik da Cruz, Danilson Fortes",57,19,16
"Waldik da Cruz, Danilson Fortes",58,19,16
"Waldik da Cruz, Danilson Fortes",59,15,20
"Waldik da Cruz, Danilson Fortes",60,19,16
"Waldik da Cruz, Danilson Fortes",61,19,16
"Waldik da Cruz, Danilson Fortes",62,20,15
"Waldik da Cruz, Danilson Fortes",63,17,18
"Waldik da Cruz, Danilson Fortes",64,17,18
"Waldik da Cruz, Danilson Fortes",65,18,17
"Waldik da Cruz, Danilson Fortes",66,18,17
"Waldik da Cruz, Danilson Fortes",67,18,17
"Waldik da Cruz, Danilson Fortes",68,19,16
"Waldik da Cruz, Danilson Fortes",69,18,17
"Waldik da Cruz, Danilson Fortes",70,18,17
"Waldik da Cruz, Danilson Fortes",71,20,15
"Waldik da Cruz, Danilson Fortes",72,18,17
"Waldik da Cruz, Danilson Fortes",73,17,18
"Waldik da Cruz, Danilson Fortes",74,19,16
"Waldik da Cruz, Danilson Fortes",75,19,16
"Waldik da Cruz, Danilson Fortes",76,18,17
"Waldik da Cruz, Danilson Fortes",77,18,17
"Waldik da Cruz, Danilson Fortes",78,20,15
"Waldik da Cruz, Danilson Fortes",79,15,20
"Waldik da Cruz, Danilson Fortes",80,17,18
"Waldik da Cruz, Danilson Fortes",81,17,18
"Waldik da Cruz, Danilson Fortes",82,17,18
"Waldik da Cruz, Danilson Fortes",83,20,15
"Waldik da Cruz, Danilson Fortes",84,18,17
"Waldik da Cruz, Danilson Fortes",85,16,19
"Waldik da Cruz, Danilson Fortes",86,20,15
"Waldik da Cruz, Danilson Fortes",87,16,19
"Waldik da Cruz, Danilson Fortes",88,17,18
"Waldik da Cruz, Danilson Fortes",89,17,18
"Waldik da Cruz, Danilson Fortes",90,16,19
"Waldik da Cruz, Danilson Fortes",91,17,18
"Waldik da Cruz, Danilson Fortes",92,18,17
"Waldik da Cruz, Danilson Fortes",93,18,17
"Waldik da Cruz, Danilson Fortes",94,19,16
"Waldik da Cruz, Danilson Fortes",95,16,19
"Waldik da Cruz, Danilson Fortes",96,16,19
"Waldik da Cruz, Danilson Fortes",97,18,17
"Waldik da Cruz, Danilson Fortes",98,17,18
"Waldik da Cruz, Danilson Fortes",99,18,17
"Waldik da Cruz, Danilson Fortes",100,15,20
